secs,km,power,hr,cad,alt
0,0,0,107,63,104.4
1,0.0027,0,107,63,104.6
2,0.0057,0,109,63,104.6
3,0.0098,0,112,63,104.6
4,0.0141,0,110,63,104.6
5,0.0191,0,108,63,104.6
6,0.0242,0,107,63,104.6
7,0.0296,0,107,63,104.8
8,0.0353,447,107,63,104.8
9,0.0411,456,107,66,105
10,0.0473,416,108,66,105.6
11,0.0535,416,108,66,106
12,0.0596,416,108,72,106
13,0.0657,375,108,72,106.4
14,0.0718,390,108,72,106.2
15,0.0779,388,108,73,106.4
16,0.084,383,108,71,106.8
17,0.09,368,108,72,107.4
18,0.096,351,108,71,107.6
19,0.102,318,108,72,107.4
20,0.1078,254,108,72,107.4
21,0.1131,254,108,69,107.4
22,0.1186,93,108,28,107.6
23,0.1244,556,109,65,107.6
24,0.1305,613,109,71,107.8
25,0.1368,446,109,78,108
26,0.1432,463,109,68,108.2
27,0.1495,464,110,70,108.2
28,0.156,456,110,74,108.4
29,0.1624,395,115,70,108.4
30,0.169,448,115,71,108.6
31,0.1755,379,115,68,108.4
32,0.1819,379,115,82,108.4
33,0.1883,362,115,86,108.6
34,0.1945,360,115,83,108.4
35,0.2006,359,116,82,108.6
36,0.2068,345,116,82,108.8
37,0.2129,367,116,83,109.2
38,0.219,344,115,81,109.4
39,0.2252,374,116,84,109.8
40,0.2313,379,116,82,109.6
41,0.2372,379,116,81,110
42,0.2431,373,117,78,110
43,0.2493,322,117,81,110.2
44,0.2556,322,116,84,110.6
45,0.2618,307,115,84,110.6
46,0.268,318,116,83,110.8
47,0.2742,318,115,82,111
48,0.2802,298,115,83,111
49,0.2862,283,114,78,111
50,0.2922,332,114,80,111.4
51,0.2982,321,114,81,111.6
52,0.3043,328,113,80,111.8
53,0.3104,359,113,82,111.8
54,0.3166,350,112,81,112.2
55,0.3227,355,112,83,112.4
56,0.3288,334,112,82,112.4
57,0.3349,352,111,82,112.8
58,0.3409,352,111,82,113
59,0.3468,360,111,82,113.2
60,0.3527,360,111,78,113.4
61,0.3588,301,111,77,113.4
62,0.365,317,111,83,113.2
63,0.3711,311,112,83,113.2
64,0.3772,315,112,81,113.4
65,0.3833,322,112,81,113.6
66,0.3894,319,113,81,113.8
67,0.3954,320,113,81,114
68,0.4015,313,113,81,114.2
69,0.4075,324,112,81,114.4
70,0.4135,321,112,81,114.6
71,0.4194,324,112,81,114.8
72,0.4254,294,112,78,115
73,0.4313,299,112,80,115.2
74,0.4372,287,112,78,115.4
75,0.4431,302,114,79,115.6
76,0.4489,274,114,78,115.8
77,0.4546,286,116,78,116.2
78,0.4602,306,116,74,116.2
79,0.4659,330,118,76,116.4
80,0.4719,289,118,78,116.4
81,0.4777,303,117,79,116.6
82,0.4836,317,118,77,116.6
83,0.4893,316,119,77,116.6
84,0.4952,338,122,77,116.8
85,0.5011,338,123,79,116.8
86,0.5071,336,124,82,117
87,0.513,329,125,79,117.2
88,0.519,311,125,80,117.4
89,0.5249,331,126,80,117.6
90,0.5307,308,125,80,117.8
91,0.5366,300,126,80,118
92,0.5425,300,125,78,118
93,0.5483,312,126,79,118.4
94,0.5542,313,127,79,118.4
95,0.5601,313,129,77,118.8
96,0.5659,331,130,80,119
97,0.5717,394,130,76,119.4
98,0.5775,333,130,78,119.4
99,0.5836,296,131,80,119.6
100,0.5897,296,131,82,119.6
101,0.5958,297,131,83,119.8
102,0.6019,284,133,81,120
103,0.608,301,134,82,120.2
104,0.6141,273,134,81,120.2
105,0.6202,275,135,82,120.4
106,0.6263,231,136,79,120.6
107,0.6323,277,136,85,120.8
108,0.6383,269,138,80,121
109,0.6445,310,138,82,121
110,0.6506,298,136,81,121.2
111,0.6568,340,138,84,121.4
112,0.663,314,139,82,121.6
113,0.6693,300,140,83,121.4
114,0.6757,271,138,84,121.6
115,0.6822,290,138,86,121.6
116,0.6888,266,138,88,121.6
117,0.6954,274,140,89,121.6
118,0.702,179,140,73,121.8
119,0.7087,227,141,82,121.8
120,0.7153,269,141,75,122
121,0.7218,364,141,78,122
122,0.7285,364,141,83,122.4
123,0.7351,349,140,84,123.4
124,0.7414,353,141,82,123.4
125,0.748,294,143,81,123.2
126,0.7545,317,144,83,123
127,0.7611,301,143,81,123
128,0.7676,295,143,80,122
129,0.774,312,143,82,122.8
130,0.7806,293,143,82,123.2
131,0.7871,293,144,82,123.6
132,0.7937,267,145,81,123.8
133,0.8002,282,145,82,124
134,0.8068,288,145,82,124.2
135,0.8135,278,146,83,124.2
136,0.8205,246,147,88,124.2
137,0.8277,238,148,78,124
138,0.8352,232,149,82,123.8
139,0.8431,248,149,91,123.6
140,0.8514,212,149,79,123.2
141,0.8599,219,149,86,122.8
142,0.8687,194,151,89,122.6
143,0.8776,203,150,93,122
144,0.8867,245,150,89,122
145,0.8961,240,150,84,121.8
146,0.9058,281,150,89,121.2
147,0.9158,273,149,90,120.8
148,0.9259,217,150,93,120.6
149,0.9362,211,150,93,120.2
150,0.9467,236,150,97,120
151,0.9573,252,151,85,119.6
152,0.968,244,152,88,119.2
153,0.9789,235,152,89,118.8
154,0.99,191,152,90,118.4
155,1.0011,209,152,89,118.2
156,1.0122,218,152,92,117.8
157,1.0235,217,152,91,117.2
158,1.0346,211,151,93,117.2
159,1.0458,193,151,92,117
160,1.0568,177,152,91,116.8
161,1.0677,199,151,92,116.6
162,1.0783,27,150,92,116.2
163,1.0888,27,150,28,116
164,1.0991,233,152,92,116
165,1.1093,186,151,87,115.8
166,1.1193,0,150,87,115.4
167,1.129,0,150,29,115.4
168,1.1381,0,151,29,115.4
169,1.1472,0,150,24,115.4
170,1.1563,558,150,101,115.4
171,1.1653,506,151,94,115.6
172,1.1743,487,150,93,115.8
173,1.1832,471,150,96,116
174,1.1918,445,150,92,116.2
175,1.2001,433,149,90,116.8
176,1.2081,372,149,82,117.2
177,1.2158,396,149,94,117.4
178,1.2232,393,149,94,118
179,1.2304,393,149,93,118.4
180,1.2373,403,149,90,119
181,1.2441,384,148,94,119.4
182,1.2508,383,148,93,119.6
183,1.2574,384,147,91,120
184,1.2638,381,148,88,120.2
185,1.2701,376,148,87,120.4
186,1.2763,383,149,84,120.8
187,1.2824,367,149,86,121.2
188,1.2884,361,149,83,121.6
189,1.2943,334,149,83,121.8
190,1.3001,334,149,80,122.2
191,1.3059,369,149,79,122.2
192,1.3117,378,149,80,122.6
193,1.3174,361,151,78,123
194,1.3231,372,151,77,123.2
195,1.329,353,151,78,123.4
196,1.3351,332,151,82,123.4
197,1.3413,325,150,84,123.6
198,1.3478,302,150,86,123.6
199,1.3545,313,150,90,123.6
200,1.3614,293,150,87,123.6
201,1.3683,317,151,82,123.8
202,1.3755,265,152,79,123.8
203,1.3831,286,152,86,123.6
204,1.3909,256,152,87,123.2
205,1.3991,246,152,93,123
206,1.4075,216,153,91,122.8
207,1.4163,199,153,87,122.4
208,1.4253,221,152,91,122.2
209,1.4345,213,152,93,121.8
210,1.4437,205,153,95,121.6
211,1.4533,236,153,99,121.6
212,1.4629,223,153,87,121.2
213,1.4728,223,154,92,121.2
214,1.4827,186,154,90,120.8
215,1.4922,233,154,93,120.6
216,1.502,132,154,67,120.2
217,1.5121,327,153,94,120.2
218,1.5222,316,153,95,120
219,1.5324,255,153,94,120.2
220,1.5425,228,153,93,120
221,1.5527,278,153,95,119.8
222,1.5629,236,153,94,119.6
223,1.573,261,153,95,119.6
224,1.5831,213,153,91,119.4
225,1.5933,295,153,95,119.6
226,1.6034,249,153,94,119.6
227,1.6134,250,153,94,119.4
228,1.6235,268,153,95,119.4
