secs,km,power,hr,cad,alt
0,0,103,96,64,214
1,0.00339,93,96,68,214.8
2,0.00699,91,97,73,215.6
3,0.01063,111,97,76,215.4
4,0.01417,0,98,0,215.2
5,0.01753,0,98,0,216.2
6,0.02077,0,98,0,216.2
7,0.02374,0,97,0,216.2
8,0.02658,0,97,0,216.2
9,0.02942,0,97,0,216.2
10,0.03266,0,97,0,216.4
11,0.03598,32,97,51,216.4
12,0.03943,86,97,68,216.4
13,0.04289,64,99,69,216.2
14,0.04629,0,99,0,216
15,0.04889,0,99,0,216
16,0.05121,0,99,0,216
17,0.05399,0,98,0,216
18,0.05711,110,97,65,216
19,0.06078,153,96,73,216.2
20,0.06476,113,96,80,216
21,0.06896,93,97,84,215.4
22,0.07328,57,98,79,216
23,0.07752,5,99,79,216.2
24,0.08159,5,100,39,216
25,0.08563,38,101,75,215.8
26,0.0898,46,102,75,215.8
27,0.09394,56,102,77,216
28,0.09812,80,103,76,216
29,0.10228,78,102,68,216
30,0.10647,71,101,67,216.2
31,0.11051,0,100,67,216.2
32,0.11474,0,100,0,216.4
33,0.11894,0,100,0,216.4
34,0.12305,41,100,52,216.4
35,0.1274,7,100,51,216.4
36,0.1317,91,100,67,216.4
37,0.13586,0,101,0,216.2
38,0.13991,0,101,0,216.2
39,0.14424,0,100,0,216.2
40,0.14854,86,100,69,216
41,0.1527,39,100,68,216.2
42,0.15708,40,101,63,216.2
43,0.16152,101,102,71,216.2
44,0.16599,69,103,70,216.6
45,0.1705,53,104,72,217
46,0.17508,81,104,71,217
47,0.17975,94,105,74,217
48,0.18443,74,105,74,217
49,0.18917,85,105,76,217
50,0.19389,39,106,75,216.8
51,0.19863,48,106,75,216.6
52,0.20338,54,106,76,216.6
53,0.20801,28,106,74,216.6
54,0.21257,32,106,73,216.6
55,0.217,36,106,69,216.6
56,0.22127,0,105,0,216.6
57,0.22538,0,104,0,216.4
58,0.22954,0,102,0,216.4
59,0.23388,118,101,68,216.6
60,0.23827,88,101,70,216.6
61,0.24276,94,100,71,216.8
62,0.24736,88,100,72,217.2
63,0.25205,61,101,72,217.4
64,0.2567,74,101,74,217.4
65,0.26137,72,102,74,217.4
66,0.26598,59,103,73,217.4
67,0.27056,66,103,73,217.4
68,0.27505,50,104,72,217.4
69,0.27948,48,104,72,217.4
70,0.28388,56,103,70,217.4
71,0.2882,34,103,69,217.6
72,0.29262,62,102,69,217.8
73,0.29706,76,102,70,218
74,0.30161,54,101,70,218.2
75,0.30638,47,101,74,218.2
76,0.31164,44,101,79,218
77,0.31702,32,101,83,217.6
78,0.32236,5,102,78,217
79,0.32761,74,103,85,216.8
80,0.33264,63,103,83,216.8
81,0.33749,35,103,79,216.8
82,0.34234,62,104,77,217
83,0.34707,53,105,76,217
84,0.35175,63,105,74,217.2
85,0.35631,24,105,74,217.2
86,0.3608,29,105,72,217.4
87,0.36525,71,105,72,217.6
88,0.3696,56,105,70,217.8
89,0.37399,50,104,68,218
90,0.37858,136,103,71,218
91,0.3832,122,103,73,218.2
92,0.38784,65,103,74,218.2
93,0.3924,67,103,73,218
94,0.39693,41,103,72,218
95,0.40156,89,103,73,217.8
96,0.40623,75,102,74,217.8
97,0.41099,68,103,75,217.8
98,0.41564,51,103,75,217.8
99,0.4202,32,104,73,218
100,0.4248,69,105,73,218.2
101,0.4294,69,106,73,218.4
102,0.43403,65,106,75,218.4
103,0.43872,65,106,73,218.4
104,0.44348,72,105,75,218.4
105,0.4482,56,105,75,218.4
106,0.45295,68,105,75,218.2
107,0.45776,75,105,76,218.2
108,0.46251,60,106,76,218.2
109,0.46721,54,106,75,218.2
110,0.47186,56,105,74,218.2
111,0.47647,43,106,74,218.4
112,0.48108,43,105,73,218.4
113,0.48573,66,105,74,218.6
114,0.4905,97,106,73,218.8
115,0.49545,111,107,79,218.8
116,0.50045,103,107,79,219
117,0.50542,62,108,79,219
118,0.5104,81,108,79,219
119,0.5154,103,108,79,219
120,0.52037,57,107,76,219
121,0.5254,99,107,71,219
122,0.53048,83,106,71,219
123,0.53554,62,106,72,219
124,0.54053,63,105,72,219.2
125,0.54552,78,105,71,219.4
126,0.55053,94,105,70,219.6
127,0.55556,92,105,78,219.4
128,0.56052,80,106,79,219.6
129,0.56543,83,106,79,219.8
130,0.57028,91,106,77,219.8
131,0.57516,90,107,77,219.8
132,0.58006,125,107,78,219.8
133,0.585,140,107,78,219.8
134,0.58998,132,107,78,219.8
135,0.59496,148,107,80,220
136,0.59995,126,107,80,220.2
137,0.60496,126,107,79,220.2
138,0.61001,152,107,79,220.2
139,0.615,152,108,81,220.4
