secs,km,power,hr,cad,alt
0,0,0,93,0,97.2
1,0.0018,0,93,0,97.6
2,0.0043,0,95,7,97.6
3,0.007,0,100,7,97.6
4,0.0094,0,105,7,97.8
5,0.0123,0,106,20,97.8
6,0.016,0,108,20,98
7,0.0202,0,110,20,98
8,0.0246,0,113,0,98.2
9,0.029,0,114,0,98.4
10,0.0336,0,116,69,98.6
11,0.0383,19,118,70,98.6
12,0.0433,4,118,70,98.6
13,0.0483,4,119,70,98.8
14,0.0534,4,119,73,99
15,0.0587,244,118,62,99.2
16,0.064,327,118,79,99.2
17,0.0691,323,118,79,99.4
18,0.0745,323,119,79,99.6
19,0.0802,323,119,70,99.8
20,0.086,356,120,70,99.8
21,0.0913,356,121,65,100
22,0.0961,0,122,65,99.8
23,0.1006,0,122,65,99.8
24,0.1051,0,123,0,99.8
25,0.11,21,123,14,100
26,0.1153,440,124,57,100
27,0.121,542,124,64,100.2
28,0.1271,502,125,64,100.2
29,0.1334,502,126,70,100.6
30,0.1397,432,127,72,100.8
31,0.1463,552,128,87,101
32,0.153,386,130,77,101.2
33,0.1597,362,131,79,101.6
34,0.1664,365,133,80,101.6
35,0.1731,340,133,79,101.6
36,0.1797,316,134,80,101.6
37,0.1862,282,135,79,101.8
38,0.1927,290,136,86,102
39,0.1991,303,136,87,102.4
40,0.2054,299,137,85,102.4
41,0.2116,305,138,84,102.6
42,0.2178,285,138,83,102.6
43,0.2238,335,139,84,102.8
44,0.2298,313,139,80,102.8
45,0.2358,330,140,80,102.8
46,0.2418,330,140,81,103
47,0.2479,311,141,82,103
48,0.2539,306,141,81,103.2
49,0.2598,316,140,79,103.4
50,0.2659,322,140,80,103.6
51,0.2718,324,140,79,103.8
52,0.2777,323,141,79,104
53,0.2836,328,141,80,104
54,0.2897,314,142,79,104
55,0.2957,295,142,79,104.2
56,0.3015,295,143,79,104.4
57,0.3073,290,143,78,104.4
58,0.3132,306,143,78,104.6
59,0.319,288,143,76,105.6
60,0.3247,286,143,78,106.2
61,0.3305,270,143,77,106.4
62,0.3363,322,143,77,106.2
63,0.342,303,143,78,106.4
64,0.3478,288,144,77,106.6
65,0.3539,255,144,81,106.6
66,0.3598,260,144,81,107.2
67,0.3657,265,145,81,107.2
68,0.3716,266,145,81,107.4
69,0.3776,297,145,81,107.4
70,0.3836,292,145,81,107.4
71,0.3895,292,145,80,107.6
72,0.3954,273,145,80,107.6
73,0.4014,264,146,80,108
74,0.4074,255,146,81,108
75,0.4134,275,147,81,108.2
76,0.4193,270,146,80,108.4
77,0.4252,264,147,81,108.4
78,0.4312,266,147,80,108.6
79,0.4372,255,147,79,108.6
80,0.4431,275,147,81,108.8
81,0.449,287,147,81,109
82,0.4549,287,147,79,109.2
83,0.4608,252,148,79,109.4
84,0.4668,251,147,79,109.8
85,0.4727,288,147,81,109.8
86,0.4787,298,147,79,109.8
87,0.4845,279,147,80,110.2
88,0.4904,277,147,79,110.2
89,0.4964,267,147,79,110.4
90,0.5022,281,147,79,110.6
91,0.508,280,147,78,110.8
92,0.5138,275,147,78,110.8
93,0.5197,293,146,78,110.6
94,0.5255,265,146,79,110.8
95,0.5311,166,146,78,110.8
96,0.5366,115,146,74,111
97,0.5413,0,145,74,111.2
98,0.5454,0,144,74,111.2
99,0.5487,0,142,0,111.4
100,0.5513,0,140,0,111.6
101,0.5534,0,140,0,111.8
102,0.5559,19,140,9,111.8
103,0.5584,291,140,9,112
104,0.5613,291,141,37,112
105,0.5653,417,141,37,112.2
106,0.5699,417,142,54,112.2
107,0.5755,430,143,54,112.2
108,0.5808,430,143,73,112.4
109,0.5864,329,143,71,112.6
110,0.592,298,143,74,112.6
111,0.5977,304,143,74,112.8
112,0.6034,304,144,77,112.8
113,0.6091,275,144,76,113
114,0.6148,278,145,78,113.2
115,0.6206,259,144,78,113.4
116,0.6263,259,144,77,113.6
117,0.6321,290,144,77,113.8
118,0.6379,278,144,78,113.8
119,0.6438,283,145,79,114
120,0.6496,268,145,78,114
121,0.6555,247,146,80,114.2
122,0.6613,232,146,79,114.2
123,0.6674,235,146,79,114.4
124,0.6734,244,146,83,114.4
125,0.6794,198,147,81,114.4
126,0.6855,179,147,81,114.4
127,0.6916,188,146,82,114.4
128,0.6978,167,146,81,114.4
129,0.704,244,146,84,114.2
130,0.7101,309,146,84,114.4
131,0.7163,306,146,82,114.4
132,0.7224,326,146,82,114.6
133,0.7285,338,147,84,114.8
134,0.7347,298,147,83,115
135,0.7407,303,147,83,115.2
136,0.7469,265,147,82,115.4
137,0.753,261,147,83,115.6
138,0.759,254,147,81,115.8
139,0.7651,238,147,81,115.8
140,0.7711,246,147,82,116
141,0.7771,251,147,81,116.4
142,0.783,247,147,79,116.8
143,0.7889,254,147,80,116.4
144,0.7949,231,146,79,116.6
145,0.8009,238,146,80,116.6
146,0.8069,233,146,80,116.6
147,0.8131,204,146,82,116.6
148,0.8195,193,146,83,116.8
149,0.8262,228,146,93,116.6
150,0.8332,94,146,59,116.6
151,0.8408,144,145,75,116.4
152,0.8487,203,144,87,116
153,0.8569,198,144,82,115.6
154,0.8653,160,144,86,115.4
155,0.8741,192,144,88,115
156,0.883,189,143,88,114.6
157,0.8923,170,143,84,114.2
158,0.9017,144,142,87,113.8
159,0.9114,161,140,90,113.8
160,0.9213,177,139,94,113.2
161,0.9312,174,138,77,112.8
162,0.9415,178,137,83,112.4
163,0.9519,168,136,85,112
164,0.9623,165,134,85,111.8
165,0.9728,145,134,87,111.4
166,0.9834,146,134,87,110.8
167,0.9941,158,135,88,110.4
168,1.0047,149,135,89,110
169,1.0154,161,134,89,109.8
170,1.0261,182,134,87,109.4
171,1.0369,171,135,89,109.2
172,1.0476,175,135,90,109
173,1.0583,182,134,89,108.6
174,1.0689,166,132,87,108.6
175,1.0795,171,132,89,108.6
176,1.0901,152,133,87,108.6
177,1.1007,149,133,88,108.2
178,1.1113,179,133,87,107.6
179,1.1218,177,132,89,107.8
180,1.1319,269,131,89,107.8
181,1.1421,269,130,97,108
182,1.1518,273,131,93,108.4
183,1.1612,289,132,90,108.6
184,1.1704,268,133,93,109
185,1.1791,284,134,94,109.2
186,1.1872,272,135,88,110
187,1.195,260,135,86,110.4
188,1.2023,333,136,99,111
189,1.2093,323,137,92,111.2
190,1.216,320,138,91,111.4
191,1.2223,185,138,91,111.6
192,1.2286,208,139,90,112
193,1.2345,322,139,92,112.4
194,1.2403,321,140,88,112.8
195,1.2459,307,140,87,113.2
196,1.2513,294,140,83,113.4
197,1.2567,303,140,82,113.8
198,1.262,325,140,80,114
199,1.2672,314,140,80,114.2
200,1.2723,314,141,79,114.4
201,1.2774,300,141,79,114.8
202,1.2824,300,141,77,115
203,1.2873,288,141,75,115.2
204,1.2921,279,142,74,115.4
205,1.2969,301,142,72,115.6
206,1.3017,307,142,71,116
207,1.3064,317,142,74,116.2
208,1.3111,296,143,72,116.4
209,1.3161,276,143,73,116.6
210,1.3212,276,143,77,116.6
211,1.3264,248,143,77,116.6
212,1.3319,259,143,83,116.4
213,1.3375,233,143,84,116.6
214,1.3432,224,142,84,116.8
215,1.3489,218,143,87,116.8
216,1.3547,213,143,92,116.8
217,1.3607,98,144,58,116.8
218,1.367,194,144,74,116.8
219,1.3737,175,143,83,116.6
220,1.3807,163,143,87,116.4
221,1.3878,124,142,89,116
222,1.3952,0,140,89,115.8
223,1.4025,0,138,89,115.6
224,1.4099,0,137,0,115.4
225,1.4175,0,135,0,115
226,1.4252,0,134,0,114.8
227,1.4329,0,134,0,114.6
228,1.4406,0,135,0,114.4
229,1.4484,0,135,0,114
230,1.4563,19,135,6,114
231,1.4644,157,135,85,114.2
232,1.4729,265,135,76,113.8
233,1.4813,245,136,79,113.2
234,1.49,242,136,83,112.8
235,1.4988,191,136,80,112.6
236,1.5077,233,135,86,112.6
237,1.5167,213,135,84,112.2
238,1.5257,200,135,84,112.4
239,1.5348,217,134,85,112.2
240,1.5438,193,133,84,112
241,1.5527,187,133,84,112.2
242,1.5618,200,134,84,112.2
243,1.5708,217,135,84,112.4
244,1.5797,217,136,85,111.8
245,1.5886,208,136,83,111.6
246,1.5977,208,137,83,111.8
247,1.6068,208,137,84,112
248,1.6158,209,137,85,112
249,1.6249,247,136,85,111.8
250,1.6341,300,135,89,111.6
251,1.6431,268,135,83,111.6
252,1.6523,247,135,88,111.6
253,1.6616,197,136,85,111.8
254,1.671,229,136,88,111.6
255,1.6807,236,136,88,111.2
256,1.6905,204,137,93,110.6
257,1.7004,181,137,90,110.4
258,1.7105,203,137,80,110
259,1.7208,221,136,84,109.8
260,1.7315,255,135,87,109.4
261,1.7423,250,135,89,109
262,1.7533,247,135,90,108.6
263,1.7644,207,135,91,108.2
264,1.7755,202,133,92,107.6
265,1.7864,198,133,94,107.4
266,1.7973,203,133,90,107.2
267,1.8083,221,134,90,107
268,1.8189,221,135,89,107.2
269,1.8295,230,136,89,106.6
270,1.84,249,135,88,106.4
271,1.8502,222,134,84,106.6
272,1.8603,205,133,87,106.8
273,1.8703,294,134,96,107
274,1.8804,280,136,92,107.2
275,1.8903,266,137,95,106.6
276,1.9001,212,138,89,106.4
277,1.9098,184,138,93,106.2
278,1.9194,223,138,90,106.2
279,1.929,226,138,88,106.4
280,1.9385,277,138,91,106.2
281,1.948,182,138,87,106
282,1.9576,194,138,89,106
283,1.9672,215,138,90,105.4
284,1.977,195,138,100,104.8
285,1.987,188,138,76,104.6
286,1.9971,241,138,96,104.6
287,2.0075,198,138,91,104.4
288,2.018,228,138,98,104
289,2.0286,0,138,98,103.2
290,2.0392,0,137,98,103.2
291,2.0499,0,135,0,103
292,2.0604,0,133,0,102
293,2.071,15,130,12,101.4
294,2.0818,222,128,12,100.8
295,2.0927,222,128,91,100.6
296,2.1039,274,130,92,100.2
297,2.1152,183,132,93,99.6
298,2.1267,188,133,95,99.4
299,2.1384,202,133,96,98.4
300,2.1503,244,134,97,97.8
301,2.1623,295,134,92,97.4
302,2.1745,247,135,95,97.2
303,2.1866,210,135,94,96.8
304,2.199,196,135,95,96
305,2.2114,214,136,95,95.8
306,2.2237,0,136,95,95.4
307,2.236,0,135,38,95.6
308,2.248,0,134,38,94.6
309,2.2602,106,132,46,93.6
310,2.2723,235,131,95,93
311,2.2843,201,132,94,93.2
312,2.2965,223,132,92,92.8
313,2.3089,215,130,94,91.8
314,2.3216,243,130,94,90
315,2.3347,228,131,91,88.4
316,2.3481,216,131,92,87.4
317,2.3616,238,132,96,87
318,2.3752,242,133,96,86.8
319,2.3883,0,133,96,86.4
320,2.4008,0,134,96,86.2
321,2.4132,0,133,0,86.6
322,2.4252,48,132,16,86.6
323,2.437,327,131,89,87
324,2.4484,352,132,87,86.6
325,2.4596,461,133,96,86.8
326,2.4701,376,135,91,87.4
327,2.4805,383,136,90,88
328,2.4904,345,138,96,88.2
329,2.5001,315,139,92,88.6
330,2.5097,323,140,92,89.2
331,2.5188,324,141,88,89.6
332,2.5277,338,142,86,89.6
333,2.5364,400,143,97,89.8
334,2.5448,367,144,91,90.2
335,2.5531,322,145,87,90.6
336,2.5611,347,146,86,90.8
337,2.5689,355,146,87,91.2
338,2.5766,310,147,83,91.6
339,2.5839,331,147,88,91.8
340,2.5912,275,148,84,92.4
341,2.5983,327,148,85,92.6
342,2.6054,324,148,85,92.8
343,2.6127,317,148,83,92.8
344,2.6201,300,149,83,92.6
345,2.6278,319,149,87,92.6
346,2.6353,312,150,89,92.6
347,2.643,299,151,89,92.8
348,2.6508,297,151,90,92.8
349,2.6587,277,151,91,93.2
350,2.6665,267,151,91,93.2
351,2.6744,267,151,90,93.2
352,2.6822,264,151,91,93.2
353,2.6901,287,151,91,93.2
354,2.6979,286,150,92,93.2
355,2.7058,238,150,91,93.4
356,2.7136,235,150,90,93.4
357,2.7213,237,150,91,93.6
358,2.7291,246,150,91,93.8
359,2.7369,289,150,92,93.8
360,2.7448,267,151,89,93.6
361,2.7525,302,151,91,93.6
362,2.7602,286,152,90,93.8
363,2.7678,286,152,89,94
364,2.7753,282,152,85,94.6
365,2.7825,277,152,90,94.6
366,2.7897,301,152,93,94.8
367,2.7968,318,153,90,95.2
368,2.8037,304,153,90,95.4
369,2.8105,261,153,87,95.6
370,2.8174,312,153,87,95.8
371,2.824,301,154,88,96.2
372,2.8306,302,154,86,96.4
373,2.8372,303,153,85,96.6
374,2.8439,288,153,84,96.8
375,2.8504,293,153,83,97
376,2.8568,292,153,82,97.2
377,2.8631,274,153,81,97.6
378,2.8695,268,153,81,97.6
379,2.8758,268,154,81,97.8
380,2.8819,277,154,80,98
381,2.8881,281,155,77,98.2
382,2.8942,293,155,79,98.2
383,2.9002,284,155,77,98.6
384,2.9062,280,155,77,98.8
385,2.9122,268,155,76,99
386,2.9183,253,154,77,99.2
387,2.9243,253,154,76,99.4
388,2.9304,245,154,78,99.4
389,2.9366,227,154,78,99.4
390,2.943,205,155,79,99.4
391,2.9497,214,154,82,99.2
392,2.9566,189,154,87,99
393,2.9639,178,154,88,98.8
394,2.9714,8,154,88,98.6
395,2.9793,8,154,88,98
396,2.9876,10,152,22,97.6
397,2.9964,210,151,97,97.2
398,3.0056,177,151,82,96.6
399,3.0151,179,151,86,96.2
400,3.0249,174,151,90,96
401,3.0349,216,151,93,95.6
402,3.0448,226,150,92,95.6
403,3.0547,233,150,92,95.6
404,3.0645,250,149,94,95.8
405,3.0741,242,149,102,95.6
406,3.0834,240,149,97,95.6
407,3.0924,262,149,97,96.2
408,3.1014,273,149,97,96.4
409,3.1101,265,150,92,96.4
410,3.1189,284,150,92,96.8
411,3.1274,275,150,98,97.2
412,3.1357,263,151,97,97.2
413,3.144,262,151,97,97.6
414,3.152,245,151,94,97.6
415,3.16,253,151,94,97.4
416,3.1678,273,151,91,97.6
417,3.1756,290,151,91,97.8
418,3.1832,263,152,89,97.8
419,3.1907,278,152,87,98.2
420,3.1981,265,152,87,98.6
421,3.2054,243,152,85,98.6
422,3.2126,282,152,93,98.8
423,3.2196,263,153,89,99
424,3.2266,254,152,90,99.2
425,3.2335,240,153,86,99.2
426,3.2405,235,153,88,99.4
427,3.2475,212,153,90,99.4
428,3.2549,224,153,93,99.4
429,3.2628,236,153,91,99.2
430,3.271,223,153,90,99
431,3.2796,186,153,89,98.8
432,3.2886,144,153,92,98.2
433,3.2978,0,152,92,97.4
434,3.3074,0,151,92,96.6
435,3.3174,0,150,0,96
436,3.3273,0,148,0,95
437,3.3367,0,145,0,94.2
438,3.3452,0,144,0,93.4
439,3.3531,0,143,0,92.8
440,3.3599,0,142,0,92
441,3.3657,0,141,0,91.6
442,3.3707,0,142,0,91.2
443,3.3759,4,140,5,91
444,3.3819,306,139,5,90.8
445,3.3887,306,141,65,90.4
446,3.3955,401,142,82,90.4
447,3.4024,407,143,77,90
448,3.4091,375,144,79,90.6
449,3.4158,324,145,85,91
450,3.4226,423,146,86,91
451,3.4294,461,147,87,91
452,3.4362,391,148,86,91.4
453,3.443,375,149,83,91.8
454,3.4499,415,150,89,91.8
455,3.4567,377,150,85,92
456,3.4636,362,151,88,91.8
457,3.4705,301,152,87,92.2
458,3.4772,397,152,93,92.2
459,3.4839,358,152,79,92.6
460,3.4906,341,153,87,92.8
461,3.4974,339,154,84,93.2
462,3.5042,358,154,86,93.4
463,3.511,338,155,87,93.6
464,3.5177,344,155,86,93.8
465,3.5246,308,155,86,94
466,3.5314,354,156,89,94.2
467,3.5383,317,157,88,94.2
468,3.5453,313,157,89,94.4
469,3.5524,284,157,89,94.6
470,3.5596,265,158,90,94.8
471,3.5668,271,158,91,94.8
472,3.5743,270,158,94,94.8
473,3.5819,261,158,96,94.6
474,3.5895,242,158,96,94.4
475,3.5973,256,158,93,94.4
476,3.6052,248,158,91,94.4
477,3.6132,253,158,93,94.2
478,3.6214,247,158,94,94.2
479,3.6294,210,158,96,94.2
480,3.6374,90,157,96,94.2
481,3.6452,90,157,96,94
482,3.6533,90,156,48,94
483,3.6615,307,156,93,93.8
484,3.6698,292,156,97,93.8
485,3.6782,263,156,98,93.6
486,3.6866,251,155,98,93.6
487,3.6951,251,155,99,93.6
488,3.7037,273,155,101,93.2
489,3.7123,264,155,90,93.2
490,3.7209,275,155,90,93.2
491,3.7296,240,155,92,93
492,3.7383,229,155,91,93
493,3.747,246,155,91,92.8
494,3.7557,246,155,91,93
495,3.7645,254,155,94,92.8
496,3.7732,240,155,92,92.8
497,3.7819,213,155,91,92.8
498,3.7907,271,155,93,92.6
499,3.7997,223,155,93,92.8
500,3.8088,247,155,94,92.8
501,3.8182,258,155,108,92.6
502,3.8278,202,155,85,92.6
503,3.8375,247,155,90,92.4
504,3.8473,268,155,89,91.8
505,3.8573,208,155,91,91.6
506,3.8674,218,155,91,91
507,3.8776,203,155,95,90.6
508,3.888,210,155,97,90.4
509,3.8986,183,155,99,90
510,3.9092,207,155,83,90.2
511,3.9199,0,154,83,89.6
512,3.9307,0,154,36,89.4
513,3.9417,0,152,40,88.6
514,3.9531,0,151,40,87.8
515,3.9648,259,151,95,87
516,3.9769,235,151,100,86.6
517,3.9891,207,150,89,85.6
518,4.0018,196,150,94,85
519,4.0147,212,150,98,84.4
520,4.0277,187,150,96,83.4
521,4.041,176,150,96,82.6
522,4.0545,176,149,93,81.8
523,4.0681,182,149,95,81
524,4.0818,166,147,98,80.4
525,4.0956,179,147,97,79.8
526,4.1093,188,146,98,79.2
527,4.1228,213,146,97,79
528,4.1361,211,146,96,78.6
529,4.1493,229,145,93,78.4
530,4.1622,220,144,93,78.2
531,4.175,265,143,93,77.8
532,4.1877,227,143,91,77.2
533,4.2002,236,143,91,77.2
534,4.2127,242,143,90,76.8
535,4.2251,242,143,88,76.6
536,4.2374,276,143,88,76.4
537,4.2496,275,144,87,76.2
538,4.2617,236,144,87,76
539,4.2738,135,146,87,76
540,4.286,178,146,94,75.6
541,4.2984,156,146,93,75
542,4.3107,0,146,93,74.6
543,4.3231,0,146,30,74.2
544,4.3351,0,145,30,73.4
545,4.3459,0,144,30,72.6
546,4.3554,0,143,0,72
547,4.3641,0,141,0,71.6
548,4.3721,0,139,0,71.4
549,4.3796,0,139,0,71.2
550,4.3871,0,139,0,71.2
551,4.3946,11,138,8,71.2
552,4.4026,289,139,77,70.8
553,4.411,314,140,85,70.4
554,4.4199,278,141,89,69.8
555,4.4293,241,140,82,69.4
556,4.439,222,141,89,69
557,4.449,196,141,92,68.6
558,4.4593,204,141,93,68
559,4.4699,212,141,95,67.6
560,4.4808,217,142,95,66.8
561,4.4919,141,142,89,66.2
562,4.5032,161,142,92,65.6
563,4.5148,147,141,95,64.8
564,4.5264,0,140,95,63.8
565,4.538,0,137,95,63.2
566,4.5496,0,134,0,62.8
567,4.5615,10,132,14,62.4
568,4.5734,159,132,103,62.2
569,4.5853,201,132,90,61.8
570,4.597,37,134,90,61.4
571,4.6082,37,135,90,61
572,4.6192,37,135,15,60.6
573,4.63,125,135,86,60.6
574,4.6409,379,136,90,60.4
575,4.6519,355,138,90,60.6
576,4.6628,317,140,90,60.6
577,4.6737,319,140,89,60.6
578,4.6844,370,139,89,60.4
579,4.6949,366,139,86,60.2
580,4.7054,366,140,97,60.2
581,4.7158,358,141,97,60.2
582,4.7259,350,141,95,60.4
583,4.736,326,143,94,60.4
584,4.7458,336,143,94,60.4
585,4.7554,284,144,92,60.4
586,4.7648,283,144,89,60.6
587,4.774,306,144,87,61
588,4.7832,337,144,95,61
589,4.7923,299,145,94,61.2
590,4.8011,292,145,93,61.4
591,4.8099,271,145,94,61.6
592,4.8185,274,146,90,61.6
593,4.8271,272,147,89,61.6
594,4.8355,227,148,89,61.6
595,4.8437,230,148,87,61.6
596,4.8519,236,148,81,61.6
597,4.8601,329,148,81,62
598,4.8683,329,148,91,62
599,4.8765,392,149,99,62.2
600,4.8845,329,150,93,62.4
601,4.8925,378,150,93,62.6
602,4.9005,359,151,92,62.8
603,4.9081,358,151,93,63.2
604,4.9155,256,152,98,63.4
605,4.9227,399,152,98,63.6
606,4.9298,360,153,96,63.8
607,4.9369,376,153,97,64.2
608,4.9438,353,154,93,64.4
609,4.9507,404,155,93,64.8
610,4.9574,388,155,92,65.2
