secs,km,power,hr,cad,alt
0,0,0,88,0,181.2
1,0,0,90,0,181.2
2,0,0,92,0,181.2
3,0,0,94,0,181.2
4,0,0,95,0,181.2
5,0,0,97,0,181.2
6,0,0,97,25,181.2
7,0,0,98,26,181.4
8,0.00222,0,98,29,181.4
9,0.00471,0,98,34,181.4
10,0.00778,0,98,43,181.6
11,0.01085,191,98,43,181.4
12,0.01425,182,99,44,181.2
13,0.0177,246,100,46,181.2
14,0.02132,246,101,50,181.2
15,0.02544,262,103,56,181.2
16,0.02966,262,104,57,181.2
17,0.03413,264,106,59,181.2
18,0.03863,240,107,58,181.2
19,0.04301,177,109,58,181
20,0.04724,172,110,56,181
21,0.05124,131,111,56,181.2
22,0.05533,179,112,66,181.2
23,0.05977,126,113,68,181.4
24,0.06421,126,114,69,181.4
25,0.06891,125,115,71,181.4
26,0.07363,110,116,70,181.6
27,0.07837,126,117,71,181.6
28,0.08316,130,118,73,181.4
29,0.08802,123,120,73,181.2
30,0.09292,133,121,74,181.4
31,0.09783,140,122,74,181.4
32,0.10294,128,123,79,181.4
33,0.1081,103,124,79,181.4
34,0.11339,124,124,80,181.4
35,0.11876,108,125,83,181.4
36,0.12428,144,125,82,181.2
37,0.1299,129,125,81,181.2
38,0.13577,131,125,84,181.2
39,0.14172,103,125,85,181
40,0.14768,128,126,82,181
41,0.15355,154,126,82,181.2
42,0.15936,173,127,78,181.2
43,0.16517,181,127,78,181.2
44,0.17099,175,128,77,181.2
45,0.17678,171,129,78,181.2
46,0.18256,177,129,78,181.4
47,0.18835,177,130,77,181.4
48,0.19413,161,131,78,181.4
49,0.2,158,132,80,181.4
50,0.20593,146,133,80,181.2
51,0.21193,125,133,80,181.2
52,0.21797,125,134,80,181.2
53,0.22402,144,136,82,181.2
54,0.23014,134,136,82,181.2
55,0.23626,116,138,79,181.2
56,0.24227,140,138,79,181.2
57,0.24809,165,139,77,181.2
58,0.25385,194,140,77,181.2
59,0.25952,192,141,76,181.4
60,0.26518,203,142,76,181.2
61,0.2708,202,142,75,181.2
62,0.27646,193,142,78,181.2
63,0.28216,148,142,79,181
64,0.28803,120,142,79,181
65,0.29393,147,142,80,181
66,0.29985,100,141,78,181
67,0.30578,109,141,78,181.2
68,0.31167,112,141,79,181.2
69,0.3176,137,142,79,181.2
70,0.32347,159,142,78,181.2
71,0.32931,178,142,78,181.2
72,0.33512,194,142,79,181
73,0.34096,181,143,78,181
74,0.3468,194,143,78,181
75,0.35267,175,143,78,181
76,0.35851,171,143,78,181
77,0.36433,168,143,77,181.4
78,0.37011,154,143,77,181.4
79,0.37587,177,143,77,181.2
80,0.38163,178,143,79,181.2
81,0.38738,177,143,77,181.4
82,0.39314,169,144,77,181.4
83,0.3989,159,144,77,181.4
84,0.40463,178,144,77,181.2
85,0.41037,165,144,77,181.2
86,0.41616,164,145,77,181
87,0.42194,154,145,77,181
88,0.42776,158,145,78,180.8
89,0.43358,152,145,77,180.8
90,0.43936,120,146,76,181
91,0.44512,160,145,78,181
92,0.45088,159,146,77,181
93,0.45666,159,146,77,181
94,0.46249,161,146,77,181.2
95,0.4683,165,146,78,181
96,0.47414,163,146,78,181.2
97,0.47998,163,146,79,181.2
98,0.48585,166,146,78,181.2
99,0.49172,164,147,78,181
100,0.49759,154,147,78,181
101,0.50346,153,147,78,181
102,0.5093,159,147,78,181
103,0.51514,165,147,78,181
104,0.52101,169,147,79,181
105,0.52688,158,147,79,181
106,0.53277,157,147,78,181
107,0.53864,168,147,78,181
108,0.54448,191,147,77,181
109,0.55022,192,147,77,181.2
110,0.55592,192,147,76,181
111,0.56155,197,147,75,181.2
112,0.56715,199,147,74,181.2
113,0.57271,207,147,74,181.2
114,0.57825,211,147,74,181.2
115,0.58379,199,147,75,181.2
116,0.58934,202,147,75,181.2
117,0.59488,176,146,74,181.2
118,0.60036,149,146,72,181.2
119,0.60579,160,146,72,181.2
120,0.61116,173,147,71,181
121,0.61651,170,147,72,181
122,0.62185,172,148,71,181
123,0.62718,180,148,71,181
124,0.6325,173,149,71,180.8
125,0.63783,169,149,70,180.8
126,0.64316,183,150,71,180.8
127,0.64847,165,150,71,180.8
128,0.65376,165,150,70,181
129,0.65903,159,151,70,180.8
130,0.66427,159,151,70,180.8
131,0.66953,159,151,72,181
132,0.67485,154,151,72,181
133,0.68023,147,151,72,181.2
134,0.68563,138,151,72,181.2
135,0.69106,145,151,73,181
136,0.69649,146,151,73,181
137,0.70195,137,151,73,181
138,0.70741,138,151,73,181
139,0.71286,160,152,74,181
140,0.71837,201,152,76,181
141,0.7243,124,152,85,181
142,0.73046,80,151,89,181
143,0.73685,77,151,89,181
144,0.74347,125,151,91,181
145,0.75009,105,150,91,181
146,0.75694,90,149,96,181
147,0.76339,114,149,83,181
148,0.77012,146,148,95,181
149,0.77703,137,147,96,181
150,0.78433,137,147,103,181.2
151,0.79192,124,146,104,181
152,0.79986,132,145,111,181
153,0.80834,105,144,119,181
154,0.81733,82,143,95,181
155,0.82658,77,142,86,181
156,0.83621,88,141,89,180.8
157,0.84597,94,141,90,180.8
158,0.85592,111,140,92,180.8
159,0.86625,72,140,94,180.8
160,0.87663,82,141,95,180.8
161,0.88719,79,140,99,180.8
162,0.89795,116,140,96,181
163,0.90899,123,139,98,181
164,0.92012,92,138,98,181
165,0.93147,106,138,98,181
166,0.94289,134,138,100,181
167,0.9546,124,137,104,181.2
168,0.9665,112,136,106,181.2
169,0.97863,96,135,108,181.2
170,0.99092,102,133,89,181
171,1.00316,104,133,85,181
172,1.01524,126,132,86,181
173,1.02736,144,132,79,181
174,1.03949,131,132,79,181
175,1.05164,149,132,83,181
176,1.0639,127,132,81,181
177,1.07629,99,132,82,180.8
178,1.08899,79,132,83,180.8
179,1.10176,72,131,85,180.8
180,1.11345,9,131,68,180.8
181,1.12388,3,131,66,180.8
182,1.13524,86,130,79,180.6
183,1.14684,92,130,78,181
184,1.15863,149,130,86,180.8
185,1.17042,134,130,86,180.8
186,1.18209,155,130,81,180.8
187,1.19369,148,130,82,180.8
188,1.20524,156,130,81,180.8
189,1.21654,112,130,73,180.8
190,1.22776,135,130,73,180.8
191,1.23907,120,130,74,180.8
192,1.25045,114,130,81,180.8
193,1.26184,113,130,83,180.8
194,1.27312,119,130,83,180.8
195,1.2841,88,129,81,181
196,1.29489,92,129,80,181
197,1.30548,120,129,85,181.2
198,1.31601,132,129,85,181
199,1.3265,147,130,84,181
200,1.33693,150,130,83,181
201,1.34731,155,130,82,181
202,1.35768,154,130,84,181
203,1.3681,142,130,83,181
204,1.3787,134,130,84,180.8
205,1.38941,105,131,85,180.8
206,1.40042,90,131,88,180.8
207,1.41151,113,131,87,180.8
208,1.42261,132,132,85,180.8
209,1.43362,146,132,84,180.8
210,1.44457,161,132,82,181
211,1.45541,157,132,79,181
212,1.46619,159,132,80,181
213,1.47689,167,132,79,181
214,1.48755,170,132,78,181
215,1.49814,166,132,78,181
216,1.50867,165,133,78,181
217,1.51921,170,133,77,181
218,1.52972,179,133,77,180.8
219,1.54021,193,134,78,180.8
220,1.55067,192,134,77,180.8
221,1.56105,182,134,76,180.6
222,1.57134,144,134,75,180.8
223,1.58149,165,135,80,180.8
224,1.59159,175,135,81,180.8
225,1.60163,165,135,79,180.8
226,1.61162,172,136,80,180.8
227,1.62157,177,136,79,180.8
228,1.63148,174,136,77,180.8
229,1.64111,149,137,76,180.8
230,1.65057,172,137,77,180.8
231,1.65985,172,138,79,180.8
232,1.66909,168,138,78,180.8
233,1.67828,168,139,75,180.8
234,1.68732,184,140,75,180.8
235,1.6961,193,140,75,180.8
236,1.70474,223,141,72,181
237,1.71318,231,141,71,181
238,1.72147,223,141,69,181
239,1.72961,204,142,67,181
240,1.7376,253,142,67,181
241,1.74542,208,142,64,180.8
242,1.75299,98,142,61,180.8
243,1.76035,145,143,79,180.8
244,1.76742,156,143,87,180.6
245,1.77433,177,143,85,180.8
246,1.78094,175,143,81,180.8
247,1.7873,175,144,78,181
248,1.79353,177,144,76,181
249,1.79954,213,144,74,181
250,1.80546,207,144,74,181
